clave,fecha,tipo_acuerdo,tema,descripcion_cmf,url
2013_2131,2013-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE ATENCION DE CLIENTES Y TRAMITACION DE CONSULTAS Y RECLAMOS.  REEMPLAZA Y DEROGA CIRCULARES N° 1487, DE 2000 Y 1760 DE 2005",https://www.cmfchile.cl/normativa/cir_2131_2013.pdf
2013_2130,2013-01-01,Otro,,"MODIFICA CIRCULAR N° 1893 DE 2008, QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO",https://www.cmfchile.cl/normativa/cir_2130_2013.pdf
2013_2126,2013-01-01,Otro,,MODIFICA CIRCULAR N° 1390 QUE  IMPARTE INSTRUCCIONES RELATIVAS A INTERMEDIACION DE SEGUROS,https://www.cmfchile.cl/normativa/cir_2126_2013.pdf
2013_2124,2013-01-01,Otro,,MODIFICA CIRCULAR N°1459 DE 1999 QUE IMPARTE NORMAS SOBRE CERTIFICADO SEGURO OBLIGATORIO LEY N°18490,https://www.cmfchile.cl/normativa/cir_2124_2013.pdf
2013_2123,2013-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE:  I. INFORMACION A INCLUIR EN POLIZAS DE SEGUROS;  II.  INFORMACION DE LAS PRIMAS Y COMISIONES;  III.  REGLAS PARA SEGUROS CONTRATADOS EN FORMA COLECTIVA,  IV.  NORMAS GENERALES SOBRE INFORMACION A ENTREGAR AL PUBLICO ACERCA DEL ASEGURADOR Y CORREDOR DE SEGUROS, Y;  V.  NORMAS SOBRE PROMOCION, PUBLICIDAD Y OFERTA DE SEGUROS Y DE BENEFICIOS ASOCIADOS A LA CONTRATACION DE POLIZAS DE SEGUROS.  REEMPLAZA Y DEROGA CIRCULARES N° 1457, DE 1999 Y N° 1759, DE 2005",https://www.cmfchile.cl/normativa/cir_2123_2013.pdf
2013_2122,2013-01-01,Otro,,"MODIFICA CIRCULAR N° 1893 DE 2008, QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO",https://www.cmfchile.cl/normativa/cir_2122_2013.pdf
2013_2121,2013-01-01,Otro,,IMPARTE NORMAS SOBRE EL SEGURO OBLIGATORIO DE ACCIDENTES PERSONALES CAUSADOS POR VEHICULOS MOTORIZADOS CON MATRICULA EXTRANJERA DEL ARTICULO 60 DE LA LEY N° 18.290 Y ESTABLECE FORMATO Y CONTENIDO DEL CERTIFICADO DEL SEGURO,https://www.cmfchile.cl/normativa/cir_2121_2013.pdf
2013_2120,2013-01-01,Otro,,IMPARTE NORMAS SOBRE EL ENVIO DE INFORMACION PERIODICA RELATIVA A LOS SEGUROS DE TERREMOTO,https://www.cmfchile.cl/normativa/cir_2120_2013.pdf
2013_2118,2013-01-01,Otro,,MODIFICA CIRCULAR 2095 QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS DE INVALIDEZ Y SOBREVIVIENCIA,https://www.cmfchile.cl/normativa/cir_2118_2013.pdf
2013_2115,2013-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE EL ENVIO DE LAS SENTENCIAS SEÑALADAS EN EL ARTICULO 543 DEL CODIGO DE COMERCIO.,https://www.cmfchile.cl/normativa/cir_2115_2013.pdf
2013_2114,2013-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE LA DEVOLUCION DE LA PRIMA PAGADA NO GANADA POR EL ASEGURADOR.  DEROGA CIRCUAR N° 1.762, DE 14/07/2005 Y OFICIO CIRCULAR N° 778, DE 08/02/2013",https://www.cmfchile.cl/normativa/cir_2114_2013.pdf
2013_2106,2013-01-01,Otro,,ESTABLECE OBLIGACON DE INFORMAR RESPECTO AL PROCEDIMIENTO DE LIQUIDACION DE SINIESTROS EN POLIZAS DE SEGUROS. DEROGA CIRCULAR N° 1116 DE 7 DE ABRIL DE 1993.,https://www.cmfchile.cl/normativa/cir_2106_2013.pdf
2013_2099,2013-01-01,Otro,,"MODIFICA CIRCULAR N° 1893, DE 16 DE SEPTIEMBRE DE 2008, QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO",https://www.cmfchile.cl/normativa/cir_2099_2013.pdf
2013_2095,2013-01-01,Otro,,ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS DE INVALIDEZ Y SOBREVIVENCIA.,https://www.cmfchile.cl/normativa/cir_2095_2013.pdf
2013_0788,2013-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PLAZOS DE PRESENTACION DE LA INFORMACION FINANCIERA CORRESPONDIENTE AL EJERCICIO 2013,https://www.cmfchile.cl/normativa/ofc_788_2013.pdf
2013_0779,2013-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PLAZOS DE PRESENTACION DE LA INFORMACION FINANCIERA CORRESPONDIENTE AL EJERCICIO 2013,https://www.cmfchile.cl/normativa/ofc_779_2013.pdf
2013_0354,2013-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE EL SISTEMA DE CONSULTAS Y OFERTAS DE MONTOS DE PENSION ESTABLECIDO POR EL ARTICULO 61 BIS DEL D.L. N° 3.500 DE 1980.  MODIFICA LA NORMA DE CARACTER GENERAL N° 348 DE LA SUPERINTENDENCIA DE VALORES Y SEGUROS Y LA NORMA DE CARACTER GENERAL N° 89 DE LA SUPERINTENDENCIA DE PENSIONES DE 3 DE JULIO DE 2013,https://www.cmfchile.cl/normativa/ncg_354_2013.pdf
2013_0352,2013-01-01,Otro,,"ESTABLECE NORMAS PARA LA OFERTA PUBLICA DE VALORES EXTRANJEROS EN CHILE.
DEROGA NORMAS DE CARACTER GENERAL N° 88 DE 1999, N° 217 DE 2008 Y N° 241 DE 2009",https://www.cmfchile.cl/normativa/ncg_352_2013.pdf
2013_0351,2013-01-01,Otro,,MODIFICA NCG N°152 DE 2002 QUE IMPARTE NORMAS SOBRE ACTIVOS REPRESENTATIVOS DE RESERVAS TECNICAS Y PATRIMONIO DE RIESGO,https://www.cmfchile.cl/normativa/ncg_351_2013.pdf
2013_0349,2013-01-01,Otro,,ESTABLECE NORMAS RELATIVAS AL DEPOSITO DE POLIZAS Y DISPOSICIONES MINIMAS DE LAS POLIZAS DE SEGUROS. DEROGA NORMA DE CARACTER GENERAL N° 124 DE 2001.,https://www.cmfchile.cl/normativa/ncg_349_2013.pdf
2012_2090,2012-01-01,Otro,,MODIFICA CIRCULAR N° 1893 DE 2008 QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO,https://www.cmfchile.cl/normativa/cir_2090_2012.pdf
2012_2087,2012-01-01,Otro,,REQUERIMIENTO DE INFORMACION SOBRE INGRESOS OBTENIDOS POR PARTE DE LAS CLASIFICADORAS DE RIESGO.  DEROGA CIRCULAR N° 1.844 DE 2007,https://www.cmfchile.cl/normativa/cir_2087_2012.pdf
2012_2085,2012-01-01,Otro,,IMPARTE NORMAS SOBRE FORMA Y CONTENIDO DE LOS ESTADOS FINANCIEROS DE LAS CLASIFICADORAS DE RIESGO Y DEL INFORME DE GESTION ANUAL.  DEROGA CIRCULAR N° 851 DE 1989,https://www.cmfchile.cl/normativa/cir_2085_2012.pdf
2012_2080,2012-01-01,Otro,,"MODIFICA CIRCULAR N° 2052, DE 20 DE DICIEMBRE DE 2011 Y CIRCULAR N° 1893, DE 16 DE SEPTIEMBRE DE 2008, QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO",https://www.cmfchile.cl/normativa/cir_2080_2012.pdf
2012_2076,2012-01-01,Otro,,"MODIFICA CIRCULAR N° 2050 DE 07 DE DICIEMBRE DE 2011 QUE IMPARTE INSTRUCCIONES SOBRE IMPLEMENTACION IFRS Y MODIFICA CIRCULAR N° 2022 DE 17 DE MAYO DE 2011 QUE IMPARTE NORMAS SOBRE FORMA, CONTENIDO Y PRESENTACION DE LOS ESTADOS FINANCIEROS DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS",https://www.cmfchile.cl/normativa/cir_2076_2012.pdf
2012_2075,2012-01-01,Otro,,MODIFICA CIRCULAR N° 2052 DE 20 DE DICIEMBRE DE 2011 QUE MODIFICA CIRCULAR N° 1893 DE 16 DE SEPTIEMBRE DE 2008 QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO,https://www.cmfchile.cl/normativa/cir_2075_2012.pdf
2012_2073,2012-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE IMPLEMENTACION IFRS.
MODIFICA CIRCULARES N° 2022 Y N° 2050, DE 17 DE MAYO DE 2011 Y DE 07 DE DICIEMBRE DE 2011 RESPECTIVAMENTE, QUE IMPARTE NORMAS SOBRE FORMA, CONTENIDO Y PRESENTACION DE LOS ESTADOS FINANCIEROS DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS",https://www.cmfchile.cl/normativa/cir_2073_2012.pdf
2012_2072,2012-01-01,Otro,,MODIFICA CIRCULAR N° 1194 DE 20 DE ENERO DE 1995 QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS PREVISIONALES DEL D.L. N° 3.500,https://www.cmfchile.cl/normativa/cir_2072_2012.pdf
2012_2067,2012-01-01,Otro,,"ESTABLECE INSTRUCCIONES PARA LA PUBLICACION DE ESTADOS FINANCIEROS BAJO IFRS.
DEROGA CIRCULAR N° 1.799 DE 10.03.2006",https://www.cmfchile.cl/normativa/cir_2067_2012.pdf
2012_2064,2012-01-01,Otro,,"DEROGA CIRCULAR N°1127, DE 1993.",https://www.cmfchile.cl/normativa/cir_2064_2012.pdf
2012_2063,2012-01-01,Otro,,MODIFICA CIRCULARES N° 1.997 DE 2010 Y N° 1.581 DE 2002 EN LOS TERMINOS QUE INDICA Y DEROGA CIRCULAR N° 1.647 DE 2003,https://www.cmfchile.cl/normativa/cir_2063_2012.pdf
2012_2057,2012-01-01,Otro,,"ESTABLECE INSTRUCCIONES PARA LA PUBLICACION DE ESTADOS FINANCIEROS BAJO IFRS.
DEROGA CIRCULAR N° 673 DE 19.12.1986",https://www.cmfchile.cl/normativa/cir_2057_2012.pdf
2012_0721,2012-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PLAZO DE PRESENTACION DE INFORMACION FINANCIERA CORRESPONDIENTE AL EJERCICIO 2011.,https://www.cmfchile.cl/normativa/ofc_721_2012.pdf
2012_0720,2012-01-01,Otro,,MODIFICA OFICIO CIRCULAR N°479 DE 17.10.2008,https://www.cmfchile.cl/normativa/ofc_720_2012.pdf
2012_0714,2012-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PLAZOS DE PRESENTACION DE LA INFORMACION FINANCIERA CORRESPONDIENTE AL EJERCICIO 2012,https://www.cmfchile.cl/normativa/ofc_714_2012.pdf
2012_0713,2012-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PLAZO DE PRESENTACION DE INFORMACION FINANCIERA CORRESPONDIENTE AL EJERCICIO 2011 Y 2012,https://www.cmfchile.cl/normativa/ofc_713_2012.pdf
2012_0708,2012-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PLAZOS DE PRESENTACION DE LA INFORMACION FINANCIERA CORRESPONDIENTE AL EJERCICIO 2012,https://www.cmfchile.cl/normativa/ofc_708_2012.pdf
2012_0341,2012-01-01,Otro,,ESTABLECE NORMAS PARA LA DIFUSION DE INFORMACION RESPECTO DE LOS ESTANDARES DE GOBIERNO CORPORATIVO ADOPTADOS POR LAS SOCIEDADES ANONIMAS ABIERTAS,https://www.cmfchile.cl/normativa/ncg_341_2012.pdf
2012_0339,2012-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE EL SISTEMA DE CONSULTAS Y OFERTAS DE MONTOS DE PENSION ESTABLECIDO POR EL ARTICULO 61 BIS DEL D.L. N° 3.500, DE 1980.  MODIFICA LA NORMA DE CARACTER GENERAL N° 335 DE LA SUPERINTENDENCIA DE VALORES Y SEGUROS Y LA NORMA DE CARACTER GENERAL N° 43 DE LA SUPERINTENDENCIA DE PENSIONES, DE 7 DE MAYO DE 2012",https://www.cmfchile.cl/normativa/ncg_339_2012.pdf
2012_0335,2012-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE EL SISTEMA DE CONSULTAS Y OFERTAS DE MONTOS DE PENSION ESTABLECIDO POR EL ART. 61 BIS DEL D.L. N° 3.500, DE 1980.  MODIFICA NCG N° 218, DE LA SUPERINTENDENCIA DE VALORES Y SEGUROS Y EL TITULO II DEL LIBRO III DEL COMPENDIO DE NORMAS DE LA SUPERINTENDENCIA DE PENSIONES.  DEROGA LOS OFICIOS ORDINARIOS N° 5.280, 21.878, 14.757, 8.465 Y 11.551 DE LA SUPERINTENDENCIA DE VALORES Y SEGUROS; Y LOS OFICIOS ORDINARIOS N°  12.032, 31.923,  25.094, 18.075 Y 9.559 DE LA SUPERNINTE",https://www.cmfchile.cl/normativa/ncg_335_2012.pdf
2012_0332,2012-01-01,Otro,,MODIFICA NORMAS DE CARACTER GENERAL N° 30 DE 1989 Y N° 118 DE 2001 EN LOS TERMINOS QUE INDICA Y DEROGA CIRCULAR N° 573 DE 1985,https://www.cmfchile.cl/normativa/ncg_332_2012.pdf
2011_2054,2011-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE CONTROL INTERNO Y GESTION DE RIESGOS PARA INTERMEDIARIOS DE VALORES,https://www.cmfchile.cl/normativa/cir_2054_2011.pdf
2011_2053,2011-01-01,Otro,,"MODIFICA CIRCULAR N° 2025 DE 24 DE MAYO DEL 2011, QUE REGULA FORMA Y CONTENIDO DEL REGISTRO DE PARTICIPES.",https://www.cmfchile.cl/normativa/cir_2053_2011.pdf
2011_2052,2011-01-01,Otro,,"MODIFICA CIRCULAR N° 1893, DE 16 DE SEPTIEMBRE DE 2008, QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO",https://www.cmfchile.cl/normativa/cir_2052_2011.pdf
2011_2050,2011-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE IMPLEMENTACION IFRS.
MODIFICA CIRCULAR N° 2022, DE 17 DE MAYO DE 2011, QUE IMPARTE NORMAS SOBRE FORMA, CONTENIDO Y PRESENTACION DE LOS ESTADOS FINANCIEROS DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS",https://www.cmfchile.cl/normativa/cir_2050_2011.pdf
2011_2047,2011-01-01,Otro,,"ESTABLECE REQUISITOS PARA LA INVERSION DE FONDOS MUTUOS EN LOS INSTRUMENTOS QUE INDICA.
DEROGA CIRCULAR N° 1.516 DE 2001",https://www.cmfchile.cl/normativa/cir_2047_2011.pdf
2011_2038,2011-01-01,Otro,,"AUTORIZA VALORES PARA SER CONSIDERADOS ELEGIBLES PARA EFECTOS DE LO DISPUESTO EN ARTICULO 13 N°2 DEL D.L. 1328, DE 1976. DEROGA CIRCULAR N°1818, DE 2006.",https://www.cmfchile.cl/normativa/cir_2038_2011.pdf
2011_2033,2011-01-01,Otro,,MODIFICA CIRCULAR N° 1194 DE 20 DE ENERO DE 1995 QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS PREVISIONALES DEL D.L. N° 3.500,https://www.cmfchile.cl/normativa/cir_2033_2011.pdf
2011_2032,2011-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A INFORMACION A LOS PARTICIPES SOBRE MODIFICACIONES QUE SE INCORPOREN EN LOS REGLAMENTOS INTERNOS Y CONTRATOS DE SUSCRIPCION DE CUOTAS DE FONDO MUTUOS.  DEROGA CIRCULAR N° 1.740 DE 2005,https://www.cmfchile.cl/normativa/cir_2032_2011.pdf
2011_2025,2011-01-01,Otro,,REGULA FORMA Y CONTENIDO DEL REGISTRO DE PARTICIPES,https://www.cmfchile.cl/normativa/cir_2025_2011.pdf
2011_2023,2011-01-01,Otro,,"ESTABLECE REGULACIONES PARA LA FUSION Y DIVISION DE FONDOS, O SUS SERIES",https://www.cmfchile.cl/normativa/cir_2023_2011.pdf
2011_2022,2011-01-01,Otro,,"IMPARTE NORMAS SOBRE FORMA CONTENIDO Y PRESENTACION DE LOS ESTADOS FINANCIEROS DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS.
DEROGA CIRCULARES N° 103 DE 12.11.1981 N° 109 DE 14.12.1981 N° 1122 DE 24.05.1993 N° 1439 DE 10.06.1999 Y N° 1465 DE 13.01.2000",https://www.cmfchile.cl/normativa/cir_2022_2011.pdf
2011_2007,2011-01-01,Otro,,"REGISTRO PUBLICO DE PRESIDENTES, DIRECTORES, GERENTES, EJECUTIVOS PRINCIPALES, ADMINISTRADORES Y LIQUIDADORES Y SU ACTUALIZACION CONTINUA. MODIFICA OFICIO CIRCULAR N° 3572 DE 09.06.2000",https://www.cmfchile.cl/normativa/cir_2007_2011.pdf
2011_2005,2011-01-01,Otro,,MODIFICA CIRCULAR N! 1913 DE 13.09.2006 QUE IMPARTE INSTRUCCIONES SOBRE NOTAS ESPECIFICAS ADICIONALES PARA ESTADOS FINANCIEROS DE ORGANIZACIONES DEPORTIVAS PROFESIONALES,https://www.cmfchile.cl/normativa/cir_2005_2011.pdf
2011_0692,2011-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 684 DE 29.07.11,https://www.cmfchile.cl/normativa/ofc_692_2011.pdf
2011_0661,2011-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LA INCORPORACION DE NOTAS ESTRUCTURADAS, FONDOS DE INVERSION PUBLICOS O PRIVADOS QUE TENGAN COMO UNICO ACTIVO SUBYACENTE LAS MENCIONADAS ESTRUCTURAS Y CUALQUIER OTRO ACTIVO QUE TENGA COMO SUBYACENTE INSTRUMENTOS ESTRUCTURADOS  DE LOS ANTES MENCIONADOS EN LA MEDICION DE CALCE Y TSA SEGUN CIRCULAR N° 1512 DE 02/01/2011 Y NORMA DE CARACTER GENERAL N° 209 DE 24/12/2007. DEROGA OFICIO CIRCULAR N° 570 DE 17/02/2010.",https://www.cmfchile.cl/normativa/ofc_661_2011.pdf
2011_0660,2011-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE ADOPCION DE LAS IFRS DE ENTIDADES QUE INDICA,https://www.cmfchile.cl/normativa/ofc_660_2011.pdf
2011_0325,2011-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE SISTEMA DE GESTION DE RIESGOS DE LAS ASEGURADORAS Y EVALUACION DE SOLVENCIA DE LAS COMPAÑIAS POR PARTE DE LA SUPERINTENDENCIA. DEROGA NCG N° 130, DE 2002.",https://www.cmfchile.cl/normativa/ncg_325_2011.pdf
2011_0323,2011-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE DETERMINACION DEL PATRIMONIO DE RIESGO, PATRIMONIO NETO Y OBLIGACION DE INVERTIR.   DEROGA CIRCULAR N° 1570 DE 22.11.2001",https://www.cmfchile.cl/normativa/ncg_323_2011.pdf
2011_0322,2011-01-01,Otro,,IMPARTE NORMAS SOBRE PRESENTACION Y TRATAMIENTO DE LA INFORMACION FINANCIERA BAJO IFRS,https://www.cmfchile.cl/normativa/ncg_322_2011.pdf
2011_0318,2011-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE APLICACION DE NORMAS IFRS EN LA CONSTITUCION DE RESERVAS TECNICAS DE LOS SEGUROS DE RENTA VITALICIA Y DE INVALIDEZ Y SOBREVIVENCIA, DEL D.L. N°3500 DE 1980",https://www.cmfchile.cl/normativa/ncg_318_2011.pdf
2011_0316,2011-01-01,Otro,,"NORMAS SOBRE VALORIZACION DE INVERSIONES INMOBILIARIAS. DEROGA CIRCULAR N°1360 DE ENERO DE 1998, NORMA DE CARACTER GENERAL N°42 DE JULIO DE 1992 Y OFICIO CIRCULAR N°652 DE DICIEMBRE DE 2010.",https://www.cmfchile.cl/normativa/ncg_316_2011.pdf
2011_0314,2011-01-01,Otro,,"REGULA NUEVA FORMA DE USO DEL SISTEMA DE ENVIO DE INFORMACION EN LINEA PARA LA PRESENTACION DE INFORMACION LEGAL, ECONOMICA Y FINANCIERA A TRAVES DE INTERNET.   DEROGA NORMA DE CARACTER GENERAL N° 117 DE 2001",https://www.cmfchile.cl/normativa/ncg_314_2011.pdf
2011_0311,2011-01-01,Otro,,"NORMAS SOBRE VALORIZACION DE INVERSIONES.  DEROGA CIRCULAR N° 1360 DE 5 DE ENERO DE 1998, EN LO QUE CORRESPONDE A INVERSIONES FINANCIERAS",https://www.cmfchile.cl/normativa/ncg_311_2011.pdf
2011_0308,2011-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE LAS CONDICIONES E INFORMACION MINIMA QUE DEBEN CUMPLIR LAS INVERSIONES DE LOS FONDOS MUTUOS.
DEROGA CIRCULAR N° 1.217 DE 29.05.1995 Y SUS MODIFICACIONES",https://www.cmfchile.cl/normativa/ncg_308_2011.pdf
2011_0306,2011-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE CONSTITUCION DE RESERVAS TECNICAS EN SEGUROS DISTINTOS DE LOS SEGUROS PREVISIONALES DEL DL N° 3.500, DE 1980.  DEROGA CIRCULARES N° 376 DE 1983, N° 530 DE 1985, N° 637 DE 1986, N° 652 DE 1986, N°1126 DE 1993, N° 1510 DE 1979, N° 1540 DE 1979, N°033 DE 1981, N°1476 DE 2000, N° 1681 DE 2003 Y NORMA DE CARACTER GENERAL N° 132, DE 2002",https://www.cmfchile.cl/normativa/ncg_306_2011.pdf
2011_0304,2011-01-01,Otro,,"1.- ESTABLECE PROCEDIMIENTO DE INSCRIPCION DE TITULOS DE DEUDA EMITIDOS POR ESTADOS EXTRANJEROS, ORGANIZACIONES INTERNACIONALES O SUPRANACIONALES Y ENTIDADES EXTRANJERAS, EN EL REGISTRO DE VALORES, LA OFERTA PUBLICA DE LOS MISMOS EN CHILE, SU DIFUSION, COLOCACION Y OBLIGACIONES DE INFORMACION.
2.- DEROGA NORMA DE CARACTER GENERAL N° 193 DE 2006 Y SUS MODIFICACIONES",https://www.cmfchile.cl/normativa/ncg_304_2011.pdf
2011_0303,2011-01-01,Otro,,"NORMA APLICABLE A LAS EMISIONES DE TITULOS DE DEUDA DE SECURITIZACION, A SU INSCRIPCION EN EL REGISTRO DE VALORES, A LA DIFUSION Y PUBLICIDAD DE DICHAS EMISIONES Y A SU INFORMACION CONTINUA.  DEROGA NORMA DE CARACTER GENERAL N° 214, DE 2008",https://www.cmfchile.cl/normativa/ncg_303_2011.pdf
2010_2000,2010-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PRESENTACION DE INFORMACION FINANCIERA BAJO IFRS DE LOS FONDOS PARA LA VIVIENDA,https://www.cmfchile.cl/normativa/cir_2000_2010.pdf
2010_1999,2010-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PRESENTACION DE INFORMACION FINANCIERA BAJO IFRS PARA FONDOS DE INVERSION DE CAPITAL EXTRANJERO. DEROGA CIRCULAR N° 923 DEL 23 DE ENERO DE 1990.,https://www.cmfchile.cl/normativa/cir_1999_2010.pdf
2010_1998,2010-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PRESENTACION DE INFORMACION FINANCIERA BAJO IFRS PARA FONDOS DE INVERSION. DEROGA CIRCULAR N° 1756 DEL 4 DE JULIO DE 2005.,https://www.cmfchile.cl/normativa/cir_1998_2010.pdf
2010_1995,2010-01-01,Otro,,ESTABLECE MODELO DE PRESENTACION DE ESTADOS FINANCIEROS DE ACUERDO A IFRS PARA LOS CORREDORES DE BOLSA DE PRODUCTOS. DEROGA CIRCULAR N° 1795 DE 02.03.2006,https://www.cmfchile.cl/normativa/cir_1995_2010.pdf
2010_1992,2010-01-01,Otro,,ESTABLECE MODELO DE PRESENTACION DE ESTADOS FINANCIEROS DE ACUERDO A IFRS PARA LOS INTERMEDIARIOS DE VALORES.   DEROGA CIRCULAR N°579 DE 31.12.1985,https://www.cmfchile.cl/normativa/cir_1992_2010.pdf
2010_1986,2010-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE APLICACION DE TABLAS DE MORTALIDAD RV-2009, FIJADAS POR NORMA DE CARACTER GENERAL N° 274, DE 18 DE ENERO DE 2010",https://www.cmfchile.cl/normativa/cir_1986_2010.pdf
2010_1979,2010-01-01,Otro,,"MODIFICA CIRCULAR N° 1194, DE 20 DE ENERO DE 1995, QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS PREVISIONALES DEL D.L. N° 3.500",https://www.cmfchile.cl/normativa/cir_1979_2010.pdf
2010_1970,2010-01-01,Otro,,"INSTRUYE EL ENVIO DE INFORMACION RELATIVA AL SEGURO AGRICOLA.  DEROGA CIRCULAR N° 1907, DEL 22 DE DICIEMBRE DE 2008",https://www.cmfchile.cl/normativa/cir_1970_2010.pdf
2010_1968,2010-01-01,Otro,,"ESTABLECE ESTIPULACIONES COMPLEMENTARIAS A LA CIRCULAR N° 1.920 DE 2009, PARA CONTRATOS DE COMPROMISO DE COMPRA Y VENTA, Y PRECISA ALCANCE RESPECTO DE OPERACIONES BURSATILES QUE INDICA.
DEROGA CIRCULAR N° 599 DE 1986",https://www.cmfchile.cl/normativa/cir_1968_2010.pdf
2010_1959,2010-01-01,Otro,,DEROGA CIRCULAR N° 1685 DE OCTUBRE DE 2003 RELATIVA A LA INFORMACION DEL SISTEMA DE EVALUACION DEL RIESGO DE MERCADO DE LA CARTERA DE INVERSIONES DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS,https://www.cmfchile.cl/normativa/cir_1959_2010.pdf
2010_0652,2010-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA NORMA DE CARACTER GENERAL N° 42,https://www.cmfchile.cl/normativa/ofc_652_2010.pdf
2010_0628,2010-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A ENTREGA DE INFORMACION A ASEGURADOS SOBRE LA LIQUIDACION Y PAGO DE SEGUROS QUE INDICA,https://www.cmfchile.cl/normativa/ofc_628_2010.pdf
2010_0622,2010-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE APLICACION DEL LIMITE SEÑALADO EN EL N° 4.5 DEL TITULO II DE LA NCG N° 200,https://www.cmfchile.cl/normativa/ofc_622_2010.pdf
2010_0605,2010-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA INVERSION EN CUOTAS DE FONDOS MUTUOS O DE INVERSION CONSTITUIDOS FUERA DEL PAIS,https://www.cmfchile.cl/normativa/ofc_605_2010.pdf
2010_0602,2010-01-01,Otro,,MODIFICA ANEXOS DE OFICIO CIRCULAR N° 530 DE 3 DE AGOSTO DE 2009 Y HACE PERMANENTE EL REQUERIMIENTO,https://www.cmfchile.cl/normativa/ofc_602_2010.pdf
2010_0591,2010-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA LIQUIDACION DE SEGUROS QUE INDICA,https://www.cmfchile.cl/normativa/ofc_591_2010.pdf
